Review Id,User Name,Review,Rating,Date of Review,reviewCreatedVersion
d9b83f81-4bec-446c-aec3-9c6e01a8885b,Patrik Rådman,"""Physical activity"" permission? Why?!",2,2023-02-13 11:55:53,4.4.23
14fad9b7-d7f5-4686-9a5a-7dff41dda083,Leonardo Navarro Ortega,"Sadly, this application crashes often. One would expect better from a security related thing. It seems to be unable to get the GPS position.",2,2023-02-11 14:14:12,4.4.23
fafc0abd-c072-4f0a-969b-fbcc2f9ed8ed,Jouko Tenhunen,"The application has started beeping and waking up even in the middle of the night to get permissions to use the phone's capos (location, etc.) even though the settings are ""allowed when using the application."" Now you have to force close the entire application. I understand that it has been changed, because Android now automatically removes caps from unused applications, but allowing it while using the application should be enough.",3,2023-02-03 09:35:31,4.4.12
aa34cb13-8606-4d9e-b63f-f6b18fa81872,Eki Tee,"In the older version, when you called 112 normally (without starting this application), the cage received the location information from somewhere (maybe this application sent it in the background). The new version asks for location data permission all the time (or after the Android update, Android is smarter and monitors applications) -> incomprehensible that I should send location data to the app maker all the time -> it's ok to send it when I call 112. I have to delete it because I don't want to receive that query a few minutes",1,2023-01-26 14:47:17,4.4.12
9ef64c7a-ecf5-44ca-be2c-94b59132f5b3,Timo Virtanen,App is constantly requesting permission for location. I have granted permission while using the app but I don't want it to be tracking location on background. Now I get constant location requests and whats even Worse I can not use the app unless i grant the permission because when i open the app request popup keeps popping over and over even if i press cancel thus making the app impossible to use.,2,2023-01-24 10:30:41,4.4.11
26b8886f-ec31-466b-8bc1-dc8530f033fe,Jarkko Räsänen,"The program forces send location information in the background. I don't think this should be mandatory. If so, it should be ensured that the location information is not removed from the device during normal use (an emergency call is not normal use). Based on the location, the announcements can also be filtered manually on the device and it should not require the location to be sent to the server for possible recording (person spying!).",2,2023-01-20 20:05:58,4.4.11
bae05787-a007-4e0b-9abd-f582a1a7b56c,Hyhb Hyhb,"How to turn off unnecessary traffic announcements (sohjoinem driving weather etc. smart-free warnings) so that essential traffic announcements remain on (crash, road blocked )?",2,2023-01-19 12:41:27,4.3.3
a7b8bbf7-00af-4bb5-b7f3-94c7228439e0,Tommi Paananen,"The new version crashes after approx. 30 seconds if you don't give continuous permission to location, but only when the application is running. You have to be quick when dealing with an emergency before tuut tuut tuut...",1,2023-01-18 23:17:56,4.4.7
a18a22b3-2bd7-42f7-8f01-9e66539f66ff,FinnickF0x10,"It would be good to have a 3-second time trigger in that 112 call section because I have already managed to call the emergency center many times. Both times the emergency center got the exact location where I was. The first time I used it, I was surprised how many settings had to be accepted in order to be able to make a call (location acceptance, entering my own phone number, and thirdly, you have to accept that the application can proceed to make the call). The danger sounds are clear and the user interface is suitably simple. I have not received so-called ""useless"" danger notifications from outside the municipality of residence.",5,2023-01-18 16:30:50,4.3.3
ab34b22d-cddd-4dc8-ba6d-499784866de1,Axxount,"The app's notification settings could use some work. The vibration style feels to me like someone is calling, and then there is a traffic bulletin or an official bulletin. It would be good for these to have their own vibration style settings and be separate from the danger notices. Now I had to remove the vibration from the phone side as well, but it wasn't enough under ""Authority notices"", I also had to remove ""rn-push-notification-channel""? Pretty confusing. Yes, and the numbers in the ""Services"" section could be a little clearer and faster to find.",4,2023-01-18 16:21:01,4.4.7
0afdd2f7-bcc6-4302-8c27-8ff0f30ff15c,Olavi Murto,I love the traffic Warnings when there is a close road.,3,2022-12-12 14:48:42,4.3.3
056388db-03d4-4528-85a4-3b2d5796de0f,Myrene Duerto,Very useful. Can defenetly save lives.,5,2022-11-24 15:25:15,4.3.3
b917340b-aff1-4172-951d-fecbffbab64f,kitty exe has stopped working,"Trafikmedalde kommer ofta endas på Finska, och om de kommer på svenska så är det när varningen inte langger är relevant... Har inte austen auch av de andra funktionerna så kan inte ge någen Recension för resten av appen",5,2022-10-19 17:50:43,4.3.3
15b807cc-2afe-411e-82c2-e57065f0a7ae,John," To save battery, the app could support a dark theme. The user interface of the application differs from the usual Android applications. The application could follow Android's native components in terms of user interface. Using location information in the background significantly increases battery consumption. It certainly wouldn't be a big job to localize the application also into Russian, Estonian, French, German, etc...",3,2022-10-13 15:46:43,4.3.3
fab8f70d-25cb-4072-986e-161f007fdb6f,Uuno Turhapuro,"The application is unusable because it crashes every two seconds allowing Google location services. No thanks, answering doesn't help.",3,2022-08-22 16:49:48,4.3.3
